,_id,alcohol_vol,balling,beer_name,beer_type,bitterness,brewery,color,description,dry_matter,ebc,group_type,ingredients,price,temperature,vol
190,5bf2ad9b7eaeed27a00a7ea5,NaN,,Betyár Király,"gyümölcsös stout
						  
    
  					
						  
    
  					
						  
    
  					
						  
    
  					
						  
    
  					
						  
    
  					
						  
    
  					
						  
    
  					
						  
    
  					
						  
    
  					
						  
    
  					",,Szent András Sörfőzde,,"A négyféle gyümölcsöt tartalmazó - meggy, szilva, feketecseresznye, áfonya - stout markáns íze már az első kóstoláskor határozott, tekintélyt parancsoló hatást gyakorol az érzékszervekre. Aromáit, a gyümölcsöket ellenpontozva a különféle maláták karaktere és a fahordós ízvilág határozza meg.",,,,,NaN,,NaN
191,5bf2ad9b7eaeed27a00a7ea6,NaN,,Meggyes Sör ,"Meggyes lager
						  
    
  					
						  
    
  					
						  
    
  					
						  
    
  					
						  
    
  					
						  
    
  					
						  
    
  					
						  
    
  					
						  
    
  					
						  
    
  					
						  
    
  					",,Szent András Sörfőzde,,"A Szent András Sörfőzde valódi gyümölcsből készült Meggyes Sörében a gyümölcsös fanyar íz harmonikus egyensúlyban találkozik az édeskés malátajegyekkel. Sörünkhöz a békési családi vállalkozás, a Szabo & Szabo gyümölcsfeldolgozó kisüzem friss, roppanós meggyéből készült sűrítményét adtuk azért, hogy hazánk egyik legfinomabb meggyes sörét készíthessük el.",,,,,NaN,,NaN
192,5bf2ad9c7eaeed27a00a7ea7,NaN,,Szent András Könnye ,"Áfonyás duplabak 
						  
    
  					
						  
    
  					
						  
    
  					
						  
    
  					
						  
    
  					
						  
    
  					
						  
    
  					
						  
    
  					
						  
    
  					
						  
    
  					
						  
    
  					",,Szent András Sörfőzde,,"A Szent András Könnye egy fekete áfonyás duplabak, amely már a palackból kiszabadulva félelmetesen intenzív áfonyaillattal indít. A testes és gazdagon malátás duplabakot finoman lengi körbe a valódi áfonya harmonikus ízvilága, így a kortyérzet egyszerre lesz gyümölcsös és bársonyosan krémes.",,,,,NaN,,NaN
193,5bf2ad9c7eaeed27a00a7ea8,NaN,,Napkincs,"szűretlen búzasör
						  
    
  					
						  
    
  					
						  
    
  					
						  
    
  					
						  
    
  					
						  
    
  					
						  
    
  					
						  
    
  					
						  
    
  					
						  
    
  					
						  
    
  					",,Szent András Sörfőzde,,"Bajor stílusú búzasörünkben egyszerre jelenik meg az aratás utáni csendélet meghitt hangulata és a típusra jellemző nyárias frissesség.  Az élesztő banános, gyümölcsös aromáit  a búzamaláta üdítő savanykássága már-már citrusos jegyekkel egészíti ki.",,,,,NaN,,NaN
194,5bf2ad9f7eaeed27a00a7ea9,NaN,,Magyar Vándor,"Lager/ale hibrid
						  
    
  					
						  
    
  					
						  
    
  					
						  
    
  					
						  
    
  					
						  
    
  					
						  
    
  					
						  
    
  					
						  
    
  					
						  
    
  					
						  
    
  					",,Szent András Sörfőzde,,"Különleges lager-ale hibrid: kétféle (alsó és felsőerjesztésű) élesztő, négyféle komló, és háromféle maláta felhasználásával készült. A közepes alkoholtartalomnak köszönhetően a kimondottan testes íz könnyű kortyélménnyel párosul. A Magyar Vándor Főzdealapítónk, a nyugdíjba vonult Simkó József búcsúsöre: folyékony vándorbot egy következő generációnak.",,,,,NaN,,NaN
195,5bf2ad9f7eaeed27a00a7eaa,NaN,,Óarany,"Bécsi Ászok
						  
    
  					
						  
    
  					
						  
    
  					
						  
    
  					
						  
    
  					
						  
    
  					
						  
    
  					
						  
    
  					
						  
    
  					
						  
    
  					
						  
    
  					",,Szent András Sörfőzde,,"A 19. század kísérletező kedve és Dreher Antal öröksége köszön vissza ebben az aranylóan borostyán színű, erősen malátás mégis könnyű bécsi ászokban. A XX.-ik századra több lagertípus hódította meg a sörvilágot, de csak a bécsi ászok jutott egészen Mexikóig, ahol rövid idő alatt a legnépszerűbb sör lett. Napjainkban viszont alig találkozni vele, éppen ezért e sörrel egy méltatlanul keveset főzött, történelmi jelentőségű sörtípus előtt is tisztelgünk.",,,,,NaN,,NaN
196,5bf2ad9f7eaeed27a00a7eab,NaN,,Nyúlon Túl '17 (kifutott),"Vörös IPA jázminnal
						  
    
  					
						  
    
  					
						  
    
  					
						  
    
  					
						  
    
  					
						  
    
  					
						  
    
  					
						  
    
  					
						  
    
  					
						  
    
  					
						  
    
  					",,Szent András Sörfőzde,,"A Nyúlon Túl egy „ártalmatlan kis nyuszika” söre, amit a tavasz és a húsvét ihletett. Mi van a nyúlon túl? Az ország első valódi Red IPA típusú söre, amelyet a Fűszerész legjobb minőségű jázmin virágai és illatos komlók tesznek mozgalmas, tavaszváró sörkülönlegességgé.",,,,,NaN,,NaN
197,5bf2ad9f7eaeed27a00a7eac,NaN,,Monarchista,"Imperial Pilsner
						  
    
  					
						  
    
  					
						  
    
  					
						  
    
  					
						  
    
  					
						  
    
  					
						  
    
  					
						  
    
  					
						  
    
  					
						  
    
  					
						  
    
  					",,Szent András Sörfőzde,,"A Monarchista egy magas extrakttartalmú, erős komlózottsága miatt az imperial pilsnerek és a világos bakok átmentét képező sör. Gondosan válogatott alkotóelemeinek mindegyike az egykori Monarchia területéről származik",,,,,NaN,,NaN
198,5bf2ada07eaeed27a00a7ead,NaN,,Málnás Búza,"szűretlen málnás búza
						  
    
  					
						  
    
  					
						  
    
  					
						  
    
  					
						  
    
  					
						  
    
  					
						  
    
  					
						  
    
  					
						  
    
  					
						  
    
  					
						  
    
  					",,Szent András Sörfőzde,,"A málnaágyon érlelt szűretlen Málnás Búza mályvás teste halványrózsaszín habban zárul. Gyümölcsös fanyarsága jól egészíti ki a búzasör jellegzetességes banános-citrusos ízeit. A Málnás Búza kellemesen játszik az édes-fanyar-kesernyés élesztő hármasság egyensúlyával, kellemesen üde, gyümölcsös, nyári frissítő, így egy baráti beszélgetés mellé könnyed kiegészítő.",,,,,NaN,,NaN
199,5bf2ada07eaeed27a00a7eae,NaN,,Ogre,"pilsner 
						  
    
  					
						  
    
  					
						  
    
  					
						  
    
  					
						  
    
  					
						  
    
  					
						  
    
  					
						  
    
  					
						  
    
  					
						  
    
  					
						  
    
  					",,Szent András Sörfőzde,,"A Szent András Sörfőzde egyik zászlóshajójának számító Ogre markánsan komlózott pilzeni sörélményt garantál, amelyhez határozott alkoholtartalom és izgalmas aroma párosul. Így született meg a tradicionális, cseh ivósör jellegű mestermunka. Nevét az ötletindítóról, Marosvári „Ogre” Lászlóról, az ország egyik leghíresebb sörszakértőjéről kapta, aki azóta márkasörözőnk, az Ogre bácsi Söröző szakértő vezetője is egyben.",,,,,NaN,,NaN
200,5bf2ada07eaeed27a00a7eaf,NaN,,Nyúlon Innen '17 (kifutott),"Vörös IPA selim borssal
						  
    
  					
						  
    
  					
						  
    
  					
						  
    
  					
						  
    
  					
						  
    
  					
						  
    
  					
						  
    
  					
						  
    
  					
						  
    
  					
						  
    
  					",,Szent András Sörfőzde,,"Piros tojás, vörös sör! – ezt regélik Békésszentandráson, a Nyúlon Innen. A Szent András Sörfőzde húsvéti söre, a Nyúlon Innen az ország első valódi Red IPA típusú söre, amelyhez a Fűszerész legjobb minőségű selim-borsát és babérlevelét adtuk hozzá, hogy a húsvéti menü méltó kiegészítője lehessen.",,,,,NaN,,NaN
201,5bf2ada07eaeed27a00a7eb0,NaN,,Vári Nővérek '17 (kifutott),"Summer Pale Ale
						  
    
  					
						  
    
  					
						  
    
  					
						  
    
  					
						  
    
  					
						  
    
  					
						  
    
  					
						  
    
  					
						  
    
  					
						  
    
  					
						  
    
  					",,Szent András Sörfőzde,,"A hazai sörkultúra emblematikus figurái, Kővári „Armando Ochoa - Csakajósör” Gergő és Marosvári „Ogre” László a Szent András Sörfőzde sörfőzőmesterével, Pekár Mihállyal és a helyi csapattal 2017-ben is megalkották a nyári Vári sörsorozat legújabb változatát, a Vári Nővérek ’17-et. A Vári Nővérek summer pale ale sorozatának harmadik darabja Tomahawk és Simcoe komlók felhasználásával készült.  ",,,,,NaN,,NaN
202,5bf2ada17eaeed27a00a7eb1,NaN,,Esthajnal '16 (kifutott),"mentás-csokis stout
						  
    
  					
						  
    
  					
						  
    
  					
						  
    
  					
						  
    
  					
						  
    
  					
						  
    
  					
						  
    
  					
						  
    
  					
						  
    
  					
						  
    
  					",,Szent András Sörfőzde,,"A karácsonyi édességek kísérője, de akár helyettesítője is lehet a Szent András Sörfőzde Esthajnal-sorozatának negyedik darabja, az Esthajnal '16. Ünnepi desszertsörünkben a menta frissítő lendülete találkozik a csokoládé adta élvezetekkel és a stoutok krémes, bársonyos ízkarakterével. Az Esthajnal '16-ot sörfőzőmesterünk úgy alkotta meg, hogy az ünnepek alatt mindig legyen jó ok egy meghitt, karácsonyi sörözéshez.",,,,,NaN,,NaN
203,5bf2ada17eaeed27a00a7eb2,NaN,,Nyúlon Innen '18 (kifutott),"Vörös Ale
						  
    
  					
						  
    
  					
						  
    
  					
						  
    
  					
						  
    
  					
						  
    
  					
						  
    
  					
						  
    
  					
						  
    
  					
						  
    
  					
						  
    
  					",,Szent András Sörfőzde,,"Tavaszváró, minden évben megújuló sörsorozatunkkal, a Nyúlon Innen és a Nyúlon Túl sörpárossal a húsvéti ünnepek előtt, alatt vagy után találkozhatsz. A más-más fűszerekkel és csalafintaságokkal készült limitált kiadású tavaszi főzetünk célja, hogy a sör a húsvéti menüsor méltó kísérői lehessen.",,,,,NaN,,NaN
204,5bf2adb27eaeed1d984310a9," 4,5%",,Fóti Pils,NaN,,Fóti Sörfőzde,,"A Kisüzemi Sörfőzdék Egyesülete VIII. Nemzetközi Sörversenyén 2012-ben a 7. helyezést értük el a világos sörök, 11 Ballingos kategóriában.",,,,,   400 Ft,,"    0,5 liter / csatos üvegben"
205,5bf2adb37eaeed1d984310aa, 6%,,Keserű Méz,NaN,,Fóti Sörfőzde,,"A Kisüzemi Sörfőzdék Egyesülete VIII. Nemzetközi Sörversenyén 2012-ben az első helyezést értük el a világos sörök, 11 Balling feletti kategóriában.",,,,,   600 Ft,,"    0,5 liter / csatos üvegben"
206,5bf2adb37eaeed1d984310ab," 4,5%",,Fóti Zwickl,NaN,,Fóti Sörfőzde,,A versenyen,,,,,   500 Ft,,"    0,5 liter / csatos üvegben"
207,5bf2adb37eaeed1d984310ac, 8%,,Hammurapi +21,NaN,,Fóti Sörfőzde,,"Egy erősen komlózott, zamatos, szűretlen világos lager típusú sör.",,,,,   325 Ft,,"    0,3 liter / koronazáras üvegben "
208,5bf2adb37eaeed1d984310ad, 12%,,Romanov ,NaN,,Fóti Sörfőzde,,"Tavaszváró sörkülönlegességként mutattuk be, de a nagy érdeklődésre való tekintettel állandó termékeink közé került.",,,,,   850 Ft,,"    0,5 liter / csatos üvegben"
209,5bf2adb37eaeed1d984310ae, 6%,,Kéményseprő,NaN,,Fóti Sörfőzde,,"Rendkívül erős, testes, minőségi barnasör. Palackban 2014. október végétől. Hordóban már rendelhető.",,,,,   600 Ft,,"    0,5 liter / csatos üvegben"
210,5bf2adb37eaeed1d984310af," 4,5%",,Gyömbérsör,NaN,,Fóti Sörfőzde,,Szűretlen világos búza,,,,,   500 Ft,,"    0,5 liter / csatos üvegben"
211,5bf2adf27eaeed2e84aff891,NaN,,COUSIN AVI,,NaN,Monyo Budapest,NaN,"A söröket (Blöff széria) speciális 0,375l-es, illetve 1,5l-es palackba hozzuk forgalomba és limitált kiadásúak. Mindössze néhány ezer darab készül belőlük. Minden darab egyedi sorszámmal rendelkezik, továbbá fel van tüntetve rajtuk az évjárat. Ez azért fontos, mert minden évben az első 120 sorszámmal ellátott palackot nem hozzuk forgalomba. Terveink szerint néhány év múlva fogjuk kiadni őket egy exkluzív válogatáscsomagban, amely tartalmazza majd a különböző évjáratokat.",,,,NaN,NaN,NaN,
212,5bf2adf27eaeed2e84aff892,NaN,,FUNKY FRITZ,,NaN,Monyo Budapest,NaN,"Gyakornokunk, Tihanyi Fülöp a Szent István Egyetem hallgatója, aki szakdolgozati kutatásában szaporított fel néhány sejtből egy tartályhoz szükséges mennyiséget, a stílusra jellemző élesztő törzsből (WLP029). A kész sör pedig egy szalmasárga, könnyed, hamisítatlan Kölsch típus lett, melynek ízében inkább a malátás jegyek és az élesztő észteres, gyümölcsös karakterei dominálnak, míg a komló visszafogottan a háttérben marad.",,,,NaN,NaN,NaN,
213,5bf2adf37eaeed2e84aff893, 6,,FLYING RABBIT,, 61,Monyo Budapest, 12,"Az amerikai IPA elkészítésének több irányzata van. Az egyik, amikor az alapsört egész egyszerű alapanyagokból és technikával készítik el és a sok hozzáadott amerikai komló adja meg a sör karakterét. A másik lehetőség, hogy az alapsört is karakteresre főzik és az amerikai komlókkal törekszenek az ideális egyensúlyra a sörben. A mi sörünk az utóbbi csoportba tartozik. A főzéshez ötféle malátát használunk, és a napjainkban legdivatosabb amerikai Citra komlót adjuk hozzá. Illatában és ízében is hozza a trópusi gyümölcsös aromákat, a kortyérzet kissé édesen indul, ami markáns keserűben végződik. Szárnyalásra született.",,,," ivóvíz, árpamaláta (Pilsner, Carapils, Munich, Caramunich), komló (Magnum, Citra), sörélesztő",NaN, 14-16 °CSörjellemzők,
214,5bf2adf37eaeed2e84aff894,NaN,,MY DIRTY BEER HARASSED ME TOO,,NaN,Monyo Budapest,NaN,"A második Radical sörünk egy New England inspired IPA lett. A sör érdekessége, hogy duplán lett hidegkomlózva (DDH), rengeteg komlót toltunk bele, mégsem lett keserű a végeredmény. A komló aromája dominál a sörben. Ez az első New England IPA-nk, ahol már kezeltük a vizet főzés előtt, ennek köszönhetően a kortyérzet rendkívül selymes és lágy lett, illetve reméljük ezáltal a ""ködössége"" is tovább megmarad. Illat és aromavilágában egyértelműen az ananász dominál. Haze for Craze.",,,,NaN,NaN,NaN,
215,5bf2adf47eaeed2e84aff895,NaN,,DEAD RABBIT,,NaN,Monyo Budapest,NaN,"Régóta szerettünk volna egy dupla IPA-t a szortimentbe és most végre elérkezett az idő. A West Coast stílust választottuk, vagyis az eddigi IPA-s gyakorlatunkkal ellentétben az alapsört nem bonyolítottuk túl, hogy minden a komlóról szólhasson. Az utóbbival pedig egyáltalán nem spóroltunk, kis túlzással beleborult egy egész hűtőláda tartalma az üstbe. Nem bíztuk a véletlenre a választást, ezért olyan intenzív citrusbombák mellett döntöttünk, mint az Amarillo, Citra és a Centennial. Alkoholra a Tripla IPA kategória alját súroljuk a 9,5%-os erősséggel, úgyhogy óvatosan. Ha egy ""régivágású"" hophead vagy, akinek lételeme a keserű, akkor ez a te söröd. Ráadásul jobban nyugtat, mint egy levél Xanax.",,,,NaN,NaN,NaN,
216,5bf2adf47eaeed2e84aff896, 40,,Bipolar Bear,, 4,Monyo Budapest, 15,A keserűnarancs héj citrusossága és a koriander frissesége társul az IPA-kra jellemző keserűséggel és az újhullámos Galaxy komló egyediségével. Két stílus egy palackban. A kísérletezőknek ajánljuk. A sör Czirják Gábor sörfőzőnk receptje alapján készült.,,,, 14-16 °CSörjellemzők,NaN, ABV,
217,5bf2ae017eaeed2e84aff897, 9,,ANUBIS,, 10,Monyo Budapest, 6,"Ezt továbbgondolva újraélesztettük az archaikus sört olyan exkluzív alapanyagok felhasználásával, mint a vaddohány méz, sáfrány, arany mazsola és szőlőlé. Nevét Anubiszról, a balzsamozás és a halottak istenéről kapta, aki az egyiptomi hitvilág szerint a holtakat a túvilágba kísérte.",,,," ivóvíz, árpamaláta (Bohemian Pilsner, Carahell), komló (Magnum, Challenger), vaddohány méz, arany mazsola, sáfrány, olaszrizling szőlőlé, pezsgőélesztő, sörélesztő",NaN, 12-15 °C,
218,5bf2ae027eaeed2e84aff898,NaN,,Hop Harvest 2018,,NaN,Monyo Budapest,NaN,"Friss, zöld, ropogós.",,,,NaN,NaN,NaN,
219,5bf2ae027eaeed2e84aff899,NaN,,Nutty Moose,,NaN,Monyo Budapest,NaN,Gesztenyemasszával főzött Barley Wine (árpabor) tölgyfa chipsen érlelve. Kollaborációs főzet az orosz Konix Brewery-vel.,,,,NaN,NaN,NaN,
220,5bf2ae037eaeed2e84aff89a, 8%,,BORIS THE BLADE,, 60,Monyo Budapest, 50,"A söröket (Franky és Boris) speciális 0,375l-es, illetve 1,5l-es palackba hozzuk forgalomba és limitált kiadásúak. Mindössze néhány ezer darab készül belőlük. Minden darab egyedi sorszámmal rendelkezik, továbbá fel van tüntetve rajtuk az évjárat. Ez azért fontos, mert minden évben az első 120 sorszámmal ellátott palackot nem hozzuk forgalomba. Terveink szerint néhány év múlva fogjuk kiadni őket egy exkluzív válogatáscsomagban, amely tartalmazza majd a különböző évjáratokat.",,,," ivóvíz, árpamaláta (Maris Otter, Special W, Melanoidin, Brown Malt, Munich II, pörköltárpa, Carafa I), komló (Magnum, Fuggle, Styrian Golding), sörélesztő",NaN, 12-15 °C,
221,5bf2ae047eaeed2e84aff89b, 9%,,BLACK ALLIGATOR,, 19,Monyo Budapest, 45,"A MONYO Brewing Co. bemutatja a Black Alligatort, a könyörtelen ragadozót. A sör alapja egy hagyományos saison, amelynek fűszeres karakterét a három fajta élesztő mellett a boróka és az Alligator Pepper teszi egyedivé. Utóbbi egy különleges nyugat-afrikai borsfajta, amely egyszerre ad enyhén csípős és citrusos ízeket a sörnek. A színe sötét, mint az aligátor bőre, de a klasszikus pörkölt malátás ízjegyeket mellőzi.",,,," ivóvíz, árpamaláta (Bohemian Pilsner, Biscuit, füstölt búza, Special W), komló (Polaris), kandiscukor, boróka, Alligator Pepper, sörélesztő",NaN, 9-12 °C,
222,5bf2ae047eaeed2e84aff89c, 4,,SUMMER SYNDROME,, 15,Monyo Budapest, 4,"A Summer Syndrome-ot – ahogy a neve is mutatja eredetileg nyári szezonális sörnek szántuk, de annyira megszerettétek, hogy egész évben főznünk kell. A Summer Syndrome egy nagyon könnyű, frissítő blonde ale rengeteg aromakomlóval nem csak a forró napokra. A komló nagy része hidegkomlózás által került a sörbe, így inkább az aroma dominál a keserűséggel szemben. Vékony test, barackos, virágos aromák, lágy szénsav. Strandoláshoz, koncertekhez, vagy esti lazuláshoz a fűben heverészve. Lőjj vele egy szelfit és mehet is az Instára!",,,," ivóvíz, árpamaláta (Maris Otter), búzamaláta, komló (Simcoe, Chinook), sörélesztő",NaN, 9-12 °CSörjellemzők,
223,5bf2ae0b7eaeed2e84aff89d,NaN,,Marzyparty,,NaN,Monyo Budapest,NaN,Extra Milk Stout mandulával és marcipánnal. Kollaborációs főzet a moszkvai Bottle Share gerillafőzdével.,,,,NaN,NaN,NaN,
224,5bf2ae0b7eaeed2e84aff89e, 5,,AMERICAN BEAUTY,, 32,Monyo Budapest,5,"Egy „tradicionális"" American Pale Ale, ami a sörforradalom egyik meghatározó stílusa. Az angol pale ale sörtípus amerikai megfogalmazása.Nem túl magas alkoholtartalmú, komlós, illatos, világos ivósör. Saját változatunkhoz, az American Beauty-hoz 100% Pale Ale malátát, azon belül is a legnemesebb Maris Otter típust használtuk, amit a Chinook és Mosaic komlókkal illatosítottuk, aromáztuk. Az amerikai szépségünk illatával és könnyedségével bárkit az ujja köré csavar és elcsábít.",,,," ivóvíz, árpamaláta (Maris Otter), komló (Warrior, Mosaic, Chinook), sörélesztő",NaN, 9-12 °C,
225,5bf2ae0b7eaeed2e84aff89f,NaN,,Ma Chérie,,NaN,Monyo Budapest,NaN,Cigánymeggyel és sajttortával főzött Berliner Weisse.,,,,NaN,NaN,NaN,
226,5bf2ae0b7eaeed2e84aff8a0,NaN,,COAL MINERS NEVER TORTURE PINK DONKEYS,,NaN,Monyo Budapest,NaN,"A Grisette-ről, mint stílusról röviden. Nagyon hasonlít a belga saison-hoz, csak ezt nem a mezőgazdaságban, farmokon dolgozók itták, hanem a bányászok. Pont emiatt nem is főzték őket erősre. További különbség a saison-hoz képest, hogy a Grisette-be tettek a búzamalátát is, hogy ne legyen túl ""unalmas"" és ""vizes"" a végeredmény a kemény munkát végzőknek. Így a miénkbe is került szintén az előbbiből, továbbá egy kicsit több komló használata is megengedett a többi farmhouse ale-hez képest. Mi ezen alapon csavartunk egyet és málnapürével és friss mentával dobtuk fel ezt a tradicionális típust. A végeredmény pedig egy iszonyú frissítő, nyári sör lett egy igen kemény tél kezdetén. Üt, mint a sújtólég.",,,,NaN,NaN,NaN,
227,5bf2ae0c7eaeed2e84aff8a1,NaN,,WE DON'T LIKE PEPPERAZZIS.,,NaN,Monyo Budapest,NaN,"Russian Imperial Milk Stout vaníliával, rengeteg rózsaborssal és laktózzal. Az eddigi talán legizgalmasabb Radical sört főztük meg: krémes, sűrű, édes kortyérzet, miközben az illattól az utóízig a rózsabors kapja a főszerepet. A MONYO 3. születésnapi buliján annyira szerettétek, hogy már bánjuk, hogy csak ennyit főztünk belőle. A sör receptjét Czirják Gábor, fiatal sörfőzőnk dolgozta ki.",,,,NaN,NaN,NaN,
228,5bf2d9320d51e7087434e572,"4,3°",,Világos Sör,"Szűrt, tükrösen tiszta, klasszikus világos lager típusú sör",,,,"Már 20 éve főzzük, igazi kellemes, enyhén kesernyés komlós utóízű, igazi „ivósör”.",,,,"Összetevők: ivóvíz, pilseni maláta, kétféle komló, sörélesztő.",,,
229,5bf2d9320d51e7087434e573,"5,4°",,Barna Sör,"Szűretlen, barna lager típusú sör",,,,"Kellemesen kesernyés, kávés utóízzel.",,,,"Összetevők: ivóvíz, pilseni maláta, karamell maláta, festő maláta, kétféle komló, sörélesztő.",,,
230,5bf2d9320d51e7087434e574,"5,4°",,Nem vagyok én Apáca,"Szűretlen, barna meggyes, lager típusú sör",,,,A nagyon intenzív meggy illat és íz hatást követően a barna sör kesernyés- kávés utóízével.,,,,"Összetevők: ivóvíz, pilseni maláta, karamell maláta, festő maláta, kétféle komló, sörélesztő, meggyvelő házi termelőktől.",,,
231,5bf2d9330d51e7087434e575,"4,3°",,Bodzás Angyalka,"Szűretlen, üdítően bodzaillatú- ízű, világos lager típusú sör",,,,Intenzív bodza illat és íz hatást követően a sör kesernyés- komlós utóízével.,,,,"Összetevők: ivóvíz, pilseni maláta, kétféle komló, sörélesztő, bodza virág szirup, házi termelőktől.",,,
232,5bf2d9330d51e7087434e576,"4,3°",,Szeplőtelen,"Szűretlen, világos lager típusú sör",,,,"A szűretlen sör selymes, testes, de mégis könnyed ízvilágával.",,,,"Összetevők: ivóvíz, pilseni maláta, kétféle komló, sörélesztő.",,,
233,5bf2d9330d51e7087434e577,"6,5°",,Kótyagos,"Különleges, alsóerjesztésű, szűretlen, bronz színű, triplán komlózott lager típusú Búza sör",,,,"A búza és a három féle komlónak köszönhető egyedi, enyhén kesernyés citrusos-komlós utóízzel.",,,,"Összetevők: ivóvíz, pilseni maláta, karamell maláta, búza maláta, három féle komló, sörélesztő.",,,
234,5bf2d9330d51e7087434e578,7°,,Söröstyén,"Szűretlen, tiszta bronz színű, duplán komlózott lager típusú sör",,,,"Intenzív egyedi, kesernyés komlós utóízzel.",,,,"Összetevők: ivóvíz, pilseni maláta, karamell maláta, festő maláta, kétféle, dupla mennyiségű komló, sörélesztő.",,,
235,5bf2d9330d51e7087434e579,"7,2°",,Illuminátor,Szűretlen világos speciális hoplager,,,,"Hidegkomlózott testes sör, a hosszú ászokolási időnek köszönhetően nem tolakodóan erős alkohol fokkal, gyümölcsös, citrusos illat- és ízvilággal.",,,,"Összetevők: ivóvíz, pilseni maláta, Herkules komló, Hallertau Herbsbrucker komló, Citra komló, Tettnanger komló, sörélesztő.",,,
236,5bf2d9330d51e7087434e57a,"4,3°",,Amarilla Nővérke,"Szűretlen kivitel, világos lager típusú sör",,,,"Hidegkomlózott sör, gyümölcsös, citrusos illattal és nem tolakodóan kesernyés ízvilággal.",,,,"Összetevők: ivóvíz, pilseni maláta, Herkules komló, Tettnanger komló, Amarillo komló, sörélesztő.",,,
237,5bf2d9330d51e7087434e57b,"4,9°",,Frau Luther,"Szűretlen kivitel, vörös lager típusú sör",,,,"Hidegkomlózott vörös sör, a Cascade komlónak köszönhetően enyhén citrusos, fűszeres illat, kellemesen kesernyés utóízzel.",,,,"Összetevők: ivóvíz, pilseni maláta, karamell maláta, festő maláta, Herkules komló, Cascade komló, sörélesztő.",,,
238,5bf2d9330d51e7087434e57c,"5,0°",,2ecundu2,"Szűretlen, világos felsőerjesztésű búzasör",,,,"Különleges szűretlen felsőerjesztésű búzasör selymes, testes, de mégis könnyed banános–vaníliás íz vonásokkal, citrusos–banános illattal, mint az igazi német búza söröknél.",,,,"Összetevők: ivóvíz, bécsi maláta, búzamaláta, narancshéj, kétféle komló, sörélesztő.",,,
239,5bf2d9330d51e7087434e57d,"5,0°",,Lavender,"Szűretlen, világos levendulás búzasör",,,,,,,,"Összetevők: ivóvíz, bécsi maláta, búzamaláta, levendula, citrus komló, kandiscukor, sörélesztõ.",,,
240,5bf2d9330d51e7087434e57e,"5,9°",,Rock me Kapucinus,"Szűretlen, világos ale típusú sör",,,,,,,,"Összetevők: ivóvíz, maláták, Warrior, Perle, Polaris, Simcoe, Cascade komlók, US-05 sörélesztő.",,,
241,5bf2d9950d51e73f3866fd9d,"4,3°",,Világos Sör,"Szűrt, tükrösen tiszta, klasszikus világos lager típusú sör",,,,"Már 20 éve főzzük, igazi kellemes, enyhén kesernyés komlós utóízű, igazi „ivósör”.",,,,"Összetevők: ivóvíz, pilseni maláta, kétféle komló, sörélesztő.",,,
242,5bf2d9950d51e73f3866fd9e,"5,4°",,Barna Sör,"Szűretlen, barna lager típusú sör",,,,"Kellemesen kesernyés, kávés utóízzel.",,,,"Összetevők: ivóvíz, pilseni maláta, karamell maláta, festő maláta, kétféle komló, sörélesztő.",,,
243,5bf2d9950d51e73f3866fd9f,"5,4°",,Nem vagyok én Apáca,"Szűretlen, barna meggyes, lager típusú sör",,,,A nagyon intenzív meggy illat és íz hatást követően a barna sör kesernyés- kávés utóízével.,,,,"Összetevők: ivóvíz, pilseni maláta, karamell maláta, festő maláta, kétféle komló, sörélesztő, meggyvelő házi termelőktől.",,,
244,5bf2d9950d51e73f3866fda0,"4,3°",,Bodzás Angyalka,"Szűretlen, üdítően bodzaillatú- ízű, világos lager típusú sör",,,,Intenzív bodza illat és íz hatást követően a sör kesernyés- komlós utóízével.,,,,"Összetevők: ivóvíz, pilseni maláta, kétféle komló, sörélesztő, bodza virág szirup, házi termelőktől.",,,
245,5bf2d9950d51e73f3866fda1,"4,3°",,Szeplőtelen,"Szűretlen, világos lager típusú sör",,,,"A szűretlen sör selymes, testes, de mégis könnyed ízvilágával.",,,,"Összetevők: ivóvíz, pilseni maláta, kétféle komló, sörélesztő.",,,
246,5bf2d9950d51e73f3866fda2,"6,5°",,Kótyagos,"Különleges, alsóerjesztésű, szűretlen, bronz színű, triplán komlózott lager típusú Búza sör",,,,"A búza és a három féle komlónak köszönhető egyedi, enyhén kesernyés citrusos-komlós utóízzel.",,,,"Összetevők: ivóvíz, pilseni maláta, karamell maláta, búza maláta, három féle komló, sörélesztő.",,,
247,5bf2d9960d51e73f3866fda3,7°,,Söröstyén,"Szűretlen, tiszta bronz színű, duplán komlózott lager típusú sör",,,,"Intenzív egyedi, kesernyés komlós utóízzel.",,,,"Összetevők: ivóvíz, pilseni maláta, karamell maláta, festő maláta, kétféle, dupla mennyiségű komló, sörélesztő.",,,
248,5bf2d9960d51e73f3866fda4,"7,2°",,Illuminátor,Szűretlen világos speciális hoplager,,,,"Hidegkomlózott testes sör, a hosszú ászokolási időnek köszönhetően nem tolakodóan erős alkohol fokkal, gyümölcsös, citrusos illat- és ízvilággal.",,,,"Összetevők: ivóvíz, pilseni maláta, Herkules komló, Hallertau Herbsbrucker komló, Citra komló, Tettnanger komló, sörélesztő.",,,
